"archive_path","entry_path","depth","entry_kind","uncompressed_size_bytes","compressed_size_bytes","last_write_time"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/3_14screws/","2","directory","0","0","2025-04-17T10:31:42.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/3_14screws/T1_Acceleration_X_data.csv","2","file","58002081","14735036","2025-04-23T11:25:48.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/3_14screws/T1_Acceleration_Y_data.csv","2","file","57758483","15145039","2025-04-23T11:26:04.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/3_14screws/T1_Acceleration_Z_data.csv","2","file","57222068","14876251","2025-04-23T11:26:20.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/3_14screws/T1_Current_data.csv","2","file","53111598","5909696","2025-04-23T11:26:34.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/3_14screws/T1_Delta_T_data.csv","2","file","103430680","1455642","2025-04-23T11:26:48.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/4screws/","2","directory","0","0","2025-04-17T10:23:28.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/4screws/T1_Acceleration_X_data.csv","2","file","58181180","14831313","2025-04-23T11:19:56.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/4screws/T1_Acceleration_Y_data.csv","2","file","57473254","15060685","2025-04-23T11:20:10.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/4screws/T1_Acceleration_Z_data.csv","2","file","57494994","15251796","2025-04-23T11:20:24.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/4screws/T1_Current_data.csv","2","file","53212088","6024314","2025-04-23T11:20:38.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/4screws/T1_Delta_T_data.csv","2","file","109168988","1549550","2025-04-23T11:20:54.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/4_146screws/","2","directory","0","0","2025-04-17T10:33:24.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/4_146screws/T1_Acceleration_X_data.csv","2","file","58642596","14591227","2025-04-23T11:27:16.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/4_146screws/T1_Acceleration_Y_data.csv","2","file","59090234","14835190","2025-04-23T11:27:30.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/4_146screws/T1_Acceleration_Z_data.csv","2","file","57588906","14855728","2025-04-23T11:27:44.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/4_146screws/T1_Current_data.csv","2","file","53124891","5966739","2025-04-23T11:28:00.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/4_146screws/T1_Delta_T_data.csv","2","file","107615691","1507464","2025-04-23T11:28:16.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/5screws/","2","directory","0","0","2025-04-17T10:21:16.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/5screws/T1_Acceleration_X_data.csv","2","file","57827460","14842453","2025-04-23T11:18:26.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/5screws/T1_Acceleration_Y_data.csv","2","file","57705096","15121802","2025-04-23T11:18:42.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/5screws/T1_Acceleration_Z_data.csv","2","file","57244315","15157656","2025-04-23T11:18:56.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/5screws/T1_Current_data.csv","2","file","53226152","6055045","2025-04-23T11:19:10.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/5screws/T1_Delta_T_data.csv","2","file","107609007","1520070","2025-04-23T11:19:26.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/6screws/","2","directory","0","0","2025-04-17T10:19:10.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/6screws/T1_Acceleration_X_data.csv","2","file","58069051","14864090","2025-04-23T11:16:58.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/6screws/T1_Acceleration_Y_data.csv","2","file","57667066","15019378","2025-04-23T11:17:12.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/6screws/T1_Acceleration_Z_data.csv","2","file","57430558","15219496","2025-04-23T11:17:26.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/6screws/T1_Current_data.csv","2","file","53220890","6077858","2025-04-23T11:17:40.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/6screws/T1_Delta_T_data.csv","2","file","106710770","1565523","2025-04-23T11:17:56.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/7screws/","2","directory","0","0","2025-04-17T10:17:06.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/7screws/T1_Acceleration_X_data.csv","2","file","58931293","14818849","2025-04-23T11:15:28.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/7screws/T1_Acceleration_Y_data.csv","2","file","58234688","14950424","2025-04-23T11:15:42.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/7screws/T1_Acceleration_Z_data.csv","2","file","57404955","14959951","2025-04-23T11:15:56.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/7screws/T1_Current_data.csv","2","file","53250731","5971750","2025-04-23T11:16:10.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/7screws/T1_Delta_T_data.csv","2","file","105225396","1455659","2025-04-23T11:16:26.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/8screws/","2","directory","0","0","2025-04-17T10:38:52.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/8screws/T1_Acceleration_X_data.csv","2","file","60001346","14415169","2025-04-23T11:14:00.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/8screws/T1_Acceleration_Y_data.csv","2","file","60090276","14761655","2025-04-23T11:14:14.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/8screws/T1_Acceleration_Z_data.csv","2","file","58013998","14870809","2025-04-23T11:14:28.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/8screws/T1_Current_data.csv","2","file","53244115","5984897","2025-04-23T11:14:42.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/8screws/T1_Delta_T_data.csv","2","file","109572200","1498261","2025-04-23T11:14:58.0000000+08:00"
"馬達研究\階段1.zip","階段1/model.zip","0","nested_archive","9157077","9159085","2025-06-30T18:12:44.0000000+08:00"
"馬達研究\階段1.zip::階段1/model.zip","model/","1","directory","0","0","2025-04-25T19:12:50.0000000+08:00"
"馬達研究\階段1.zip::階段1/model.zip","model/CNN_C11000_1.keras","1","file","102379","48073","2025-05-07T17:15:22.0000000+08:00"
"馬達研究\階段1.zip::階段1/model.zip","model/CNN_C6000_1.keras","1","file","102379","47903","2025-05-07T17:13:06.0000000+08:00"
"馬達研究\階段1.zip::階段1/model.zip","model/CNN_C8000.keras","1","file","120380","61938","2025-04-23T13:09:46.0000000+08:00"
"馬達研究\階段1.zip::階段1/model.zip","model/ResNet_C11000_1.keras","1","file","3114330","2660213","2025-05-07T17:16:08.0000000+08:00"
"馬達研究\階段1.zip::階段1/model.zip","model/ResNet_C6000_1.keras","1","file","3114330","2656512","2025-05-07T17:13:52.0000000+08:00"
"馬達研究\階段1.zip::階段1/model.zip","model/ResNet_C8000.keras","1","file","3389381","2862642","2025-04-26T16:42:14.0000000+08:00"
"馬達研究\階段1.zip::階段1/model.zip","model/VGG16_C11000_1.keras","1","file","480672","344609","2025-05-07T17:15:54.0000000+08:00"
"馬達研究\階段1.zip::階段1/model.zip","model/VGG16_C6000_1.keras","1","file","480672","346723","2025-05-07T17:13:16.0000000+08:00"
"馬達研究\階段1.zip::階段1/model.zip","model/VGG16_C8000.keras","1","file","244521","126528","2025-05-09T23:35:54.0000000+08:00"
"馬達研究\階段1.zip","階段1/myfeature.zip","0","nested_archive","23368961","23364664","2025-06-30T18:12:38.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/","1","directory","0","0","2025-04-17T12:00:36.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/","1","directory","0","0","2025-04-17T11:56:26.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/11000rpm/","1","directory","0","0","2025-04-17T11:59:14.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/11000rpm/1screws/","1","directory","0","0","2025-05-09T10:31:58.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/11000rpm/1screws/T1_Group_feature_data.csv","1","file","1196756","495421","2025-04-23T12:42:52.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/11000rpm/1screws/T1_Group_feature_data_clean.csv","1","file","731086","301667","2025-05-09T10:31:58.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/11000rpm/2screws/","1","directory","0","0","2025-05-09T10:31:58.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/11000rpm/2screws/T1_Group_feature_data.csv","1","file","1162963","479294","2025-04-23T12:42:26.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/11000rpm/2screws/T1_Group_feature_data_clean.csv","1","file","752198","309295","2025-05-09T10:31:58.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/11000rpm/3screws/","1","directory","0","0","2025-05-09T10:31:58.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/11000rpm/3screws/T1_Group_feature_data.csv","1","file","1166712","481723","2025-04-23T12:41:58.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/11000rpm/3screws/T1_Group_feature_data_clean.csv","1","file","611226","252097","2025-05-09T10:31:58.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/11000rpm/3_14screws/","1","directory","0","0","2025-05-09T10:31:58.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/11000rpm/3_14screws/T1_Group_feature_data.csv","1","file","1174134","485697","2025-04-23T12:43:18.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/11000rpm/3_14screws/T1_Group_feature_data_clean.csv","1","file","612030","252508","2025-05-09T10:31:58.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/11000rpm/4screws/","1","directory","0","0","2025-05-09T10:31:58.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/11000rpm/4screws/T1_Group_feature_data.csv","1","file","1176860","484166","2025-04-23T12:41:24.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/11000rpm/4screws/T1_Group_feature_data_clean.csv","1","file","649445","266847","2025-05-09T10:31:58.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/11000rpm/4_146screws/","1","directory","0","0","2025-05-09T10:31:58.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/11000rpm/4_146screws/T1_Group_feature_data.csv","1","file","1176128","484164","2025-04-23T12:43:50.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/11000rpm/4_146screws/T1_Group_feature_data_clean.csv","1","file","695733","285047","2025-05-09T10:31:58.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/11000rpm/5screws/","1","directory","0","0","2025-05-09T10:31:58.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/11000rpm/5screws/T1_Group_feature_data.csv","1","file","1201087","494640","2025-04-23T12:40:44.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/11000rpm/5screws/T1_Group_feature_data_clean.csv","1","file","595566","244659","2025-05-09T10:31:58.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/11000rpm/6screws/","1","directory","0","0","2025-05-09T10:31:58.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/11000rpm/6screws/T1_Group_feature_data.csv","1","file","1194925","493265","2025-04-23T12:40:02.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/11000rpm/6screws/T1_Group_feature_data_clean.csv","1","file","607719","250440","2025-05-09T10:31:58.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/11000rpm/7screws/","1","directory","0","0","2025-05-09T10:31:58.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/11000rpm/7screws/T1_Group_feature_data.csv","1","file","1176410","484485","2025-04-23T12:39:36.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/11000rpm/7screws/T1_Group_feature_data_clean.csv","1","file","642536","263815","2025-05-09T10:31:58.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/11000rpm/8screws/","1","directory","0","0","2025-05-09T10:31:58.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/11000rpm/8screws/T1_Group_feature_data.csv","1","file","1216281","502048","2025-04-23T12:39:18.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/11000rpm/8screws/T1_Group_feature_data_clean.csv","1","file","704363","289842","2025-05-09T10:31:58.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/6000rpm/","1","directory","0","0","2025-04-17T11:59:38.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/6000rpm/1screws/","1","directory","0","0","2025-05-09T10:31:48.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/6000rpm/1screws/T1_Group_feature_data.csv","1","file","1222646","504274","2025-04-23T12:40:10.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/6000rpm/1screws/T1_Group_feature_data_clean.csv","1","file","616219","252869","2025-05-09T10:31:48.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/6000rpm/2screws/","1","directory","0","0","2025-05-09T10:31:48.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/6000rpm/2screws/T1_Group_feature_data.csv","1","file","1220933","501181","2025-04-23T12:39:54.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/6000rpm/2screws/T1_Group_feature_data_clean.csv","1","file","616892","252526","2025-05-09T10:31:48.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/6000rpm/3screws/","1","directory","0","0","2025-05-09T10:31:48.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/6000rpm/3screws/T1_Group_feature_data.csv","1","file","1218810","500691","2025-04-23T12:39:28.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/6000rpm/3screws/T1_Group_feature_data_clean.csv","1","file","707066","289589","2025-05-09T10:31:48.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/6000rpm/3_14screws/","1","directory","0","0","2025-05-09T10:31:48.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/6000rpm/3_14screws/T1_Group_feature_data.csv","1","file","1222954","504228","2025-04-23T12:40:54.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/6000rpm/3_14screws/T1_Group_feature_data_clean.csv","1","file","720431","296070","2025-05-09T10:31:48.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/6000rpm/4screws/","1","directory","0","0","2025-05-09T10:31:48.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/6000rpm/4screws/T1_Group_feature_data.csv","1","file","1217987","501689","2025-04-23T12:38:56.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/6000rpm/4screws/T1_Group_feature_data_clean.csv","1","file","760521","312230","2025-05-09T10:31:48.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/6000rpm/4_146screws/","1","directory","0","0","2025-05-09T10:31:48.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/6000rpm/4_146screws/T1_Group_feature_data.csv","1","file","1221275","502523","2025-04-23T12:41:50.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/6000rpm/4_146screws/T1_Group_feature_data_clean.csv","1","file","599540","246457","2025-05-09T10:31:48.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/6000rpm/5screws/","1","directory","0","0","2025-05-09T10:31:48.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/6000rpm/5screws/T1_Group_feature_data.csv","1","file","1213563","499925","2025-04-23T12:38:40.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/6000rpm/5screws/T1_Group_feature_data_clean.csv","1","file","717116","294634","2025-05-09T10:31:48.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/6000rpm/6screws/","1","directory","0","0","2025-05-09T10:31:48.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/6000rpm/6screws/T1_Group_feature_data.csv","1","file","1218129","500963","2025-04-23T12:38:26.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/6000rpm/6screws/T1_Group_feature_data_clean.csv","1","file","641688","263067","2025-05-09T10:31:48.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/6000rpm/7screws/","1","directory","0","0","2025-05-09T10:31:48.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/6000rpm/7screws/T1_Group_feature_data.csv","1","file","1219177","501122","2025-04-23T12:38:12.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/6000rpm/7screws/T1_Group_feature_data_clean.csv","1","file","658093","269341","2025-05-09T10:31:48.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/6000rpm/8screws/","1","directory","0","0","2025-05-09T10:31:48.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/6000rpm/8screws/T1_Group_feature_data.csv","1","file","1220490","502083","2025-04-23T12:37:58.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/6000rpm/8screws/T1_Group_feature_data_clean.csv","1","file","639520","262539","2025-05-09T10:31:48.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/8000rpm/","1","directory","0","0","2025-04-17T11:58:14.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/8000rpm/1screws/","1","directory","0","0","2025-05-09T10:31:08.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/8000rpm/1screws/T1_Group_feature_data.csv","1","file","1211957","501379","2025-04-23T12:42:16.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/8000rpm/1screws/T1_Group_feature_data_clean.csv","1","file","679382","280450","2025-05-09T10:31:08.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/8000rpm/2screws/","1","directory","0","0","2025-05-09T10:31:08.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/8000rpm/2screws/T1_Group_feature_data.csv","1","file","1225897","506117","2025-04-23T12:41:24.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/8000rpm/2screws/T1_Group_feature_data_clean.csv","1","file","568442","234261","2025-05-09T10:31:08.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/8000rpm/3screws/","1","directory","0","0","2025-05-09T10:31:08.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/8000rpm/3screws/T1_Group_feature_data.csv","1","file","1184933","489893","2025-04-23T12:40:48.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/8000rpm/3screws/T1_Group_feature_data_clean.csv","1","file","476854","196729","2025-05-09T10:31:08.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/8000rpm/3_14screws/","1","directory","0","0","2025-05-09T10:31:08.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/8000rpm/3_14screws/T1_Group_feature_data.csv","1","file","1159032","477888","2025-04-23T12:43:08.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/8000rpm/3_14screws/T1_Group_feature_data_clean.csv","1","file","692061","284867","2025-05-09T10:31:08.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/8000rpm/4screws/","1","directory","0","0","2025-05-09T10:31:08.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/8000rpm/4screws/T1_Group_feature_data.csv","1","file","1226206","505691","2025-04-23T12:40:20.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/8000rpm/4screws/T1_Group_feature_data_clean.csv","1","file","569249","234523","2025-05-09T10:31:08.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/8000rpm/4_146screws/","1","directory","0","0","2025-05-09T10:31:08.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/8000rpm/4_146screws/T1_Group_feature_data.csv","1","file","1207267","497239","2025-04-23T12:44:06.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/8000rpm/4_146screws/T1_Group_feature_data_clean.csv","1","file","735309","302417","2025-05-09T10:31:08.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/8000rpm/5screws/","1","directory","0","0","2025-05-09T10:31:08.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/8000rpm/5screws/T1_Group_feature_data.csv","1","file","1209318","499055","2025-04-23T12:40:02.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/8000rpm/5screws/T1_Group_feature_data_clean.csv","1","file","420740","173489","2025-05-09T10:31:08.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/8000rpm/6screws/","1","directory","0","0","2025-05-09T10:31:08.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/8000rpm/6screws/T1_Group_feature_data.csv","1","file","1225519","505785","2025-04-23T12:39:46.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/8000rpm/6screws/T1_Group_feature_data_clean.csv","1","file","621161","255939","2025-05-09T10:31:08.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/8000rpm/7screws/","1","directory","0","0","2025-05-09T10:31:08.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/8000rpm/7screws/T1_Group_feature_data.csv","1","file","1222531","506360","2025-04-23T12:39:30.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/8000rpm/7screws/T1_Group_feature_data_clean.csv","1","file","634110","261857","2025-05-09T10:31:08.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/8000rpm/8screws/","1","directory","0","0","2025-05-23T13:27:28.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/8000rpm/8screws/T1_Group_feature_data.csv","1","file","1228083","507450","2025-04-23T12:39:10.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/8000rpm/8screws/T1_Group_feature_data_clean.csv","1","file","624072","257449","2025-05-09T10:31:08.0000000+08:00"
"馬達研究\階段1.zip::階段1/myfeature.zip","myfeature/T1/8000rpm/8screws/T1_Group_feature_data_raw.csv","1","file","1230082","508276","2025-05-23T13:35:52.0000000+08:00"
"馬達研究\階段2.zip","階段2/","0","directory","0","0","2025-06-30T18:31:42.0000000+08:00"
"馬達研究\階段2.zip","階段2/csv.zip","0","nested_archive","1640210206","1640710204","2025-06-30T18:31:32.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip","csv/","1","directory","0","0","2025-06-30T18:30:58.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip","csv/T2/","1","directory","0","0","2025-06-30T18:30:48.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip","csv/T2/11000rpm.zip","1","nested_archive","549759440","548472055","2025-06-30T18:30:32.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/","2","directory","0","0","2025-04-17T10:17:28.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/1screws/","2","directory","0","0","2025-04-17T11:06:08.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/1screws/T2_Current_data.csv","2","file","53412321","6885516","2025-04-23T10:51:02.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/1screws/T2_Delta_T_data.csv","2","file","103163185","1369326","2025-04-23T10:51:50.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/1screws/T2_X_data.csv","2","file","57607206","15185290","2025-04-23T10:48:46.0000000+08:00"
